,G,RES,SA
181,-0.582602201519,NTR,0.0323334166667
182,-0.524786735981,NTR,-0.490519
183,0.080762179902,NTR,0.0141182
184,0.233343950538,POS,-0.04075091875
185,0.991293985781,POS,-0.339490391667
186,0.307723982216,NTR,0.142308
187,0.996032178207,POS,-0.192422916667
188,-0.809015202052,NTR,-0.425767428571
189,-0.0564141642183,NTR,-0.08288775
190,0.658362287464,NEG,-0.228943146429
191,-0.607055180932,NTR,-0.424377
192,-0.658285418735,NTR,-0.456815853571
193,-0.188598823399,NTR,-0.48508675
194,0.968891089298,NEG,0.21168675
195,-0.997256510987,NEG,-0.0263535
196,0.692186458042,NTR,-0.0577133533333
197,0.967118245217,NEG,-0.29925895
198,-0.0864382983287,NTR,0.445512
199,0.823688431805,POS,-0.226577185714
200,0.776465808291,NEG,-0.249332688235
201,0.373666886678,NTR,0.0559856245
202,0.083101613183,NTR,0.245061
203,-0.979881276442,POS,-0.123345
204,0.0439786067886,NTR,0.0732147558824
205,0.485265619536,NTR,-0.177925896875
206,0.903039716718,NEG,0.056448875
207,-0.999942401365,NEG,-0.313556617857
208,0.0439786067886,NTR,0.0732146970588
209,-0.990215784984,NEG,-0.294888484615
210,-0.781971058252,POS,-0.0172891291667
211,-0.0590960957305,NTR,-0.00964643375
212,0.0548693119029,NTR,-0.0308501681818
213,0.140075706779,NTR,-0.273975388462
214,-0.0128538374758,NTR,-0.15476975
215,-0.294105446072,POS,-0.20845149375
216,-0.0986889098264,POS,-0.2430921125
217,-0.404055857614,NTR,-0.221354212187
218,-0.974169778518,POS,-0.405651482143
219,0.803598666393,NTR,-0.319217666667
220,-0.954559985079,NEG,-0.104601136111
221,0.489716031663,NTR,-0.0640095107143
222,-0.632408385244,NTR,-0.1282478725
223,0.265796834348,NTR,-0.121142444444
224,-0.0653486961376,NTR,-0.125288233333
225,0.0918827679279,NTR,-0.32006825
226,0.142204465929,NTR,0.0647569666667
227,-0.800495505077,POS,-0.0137124333333
228,0.407248075294,NTR,-0.107228484615
229,-0.635707658145,NTR,-0.776542
230,0.257425895602,NTR,-0.0843068208333
231,0.589986106197,NTR,-0.336817630406
232,-0.997049715069,POS,-0.157458966667
233,0.30422269768,POS,-0.199539315
234,0.187435847536,NTR,-0.231625790909
235,0.352282747406,NTR,-0.030946405
236,0.903039716718,NEG,0.056448875
237,0.528786212664,NEG,-0.1218925
238,0.942865854978,POS,-0.0715895333333
239,0.999888718588,POS,-0.321744633333
240,0.991293985781,POS,-0.339490391667
241,0.996032178207,POS,-0.192422916667
242,0.776465808291,NEG,-0.249332688235
243,-0.190533693657,NTR,0.193364496667
244,0.153623041497,NTR,0.0420928208333
245,-0.427613120207,POS,-0.343994433333
246,0.491129842136,NTR,-0.4306005
247,-0.0482827079506,NTR,-0.1171755625
248,-0.899101220651,NEG,-0.398661732143
249,0.608657469912,POS,0.132967969687
250,-0.404055857614,NTR,-0.221354212187
251,-0.47814030539,POS,-0.280531496667
252,0.760307747895,POS,-0.047052843
253,-0.427613120207,POS,-0.343994433333
254,-0.883824885188,NEG,-0.452158
255,0.144266175446,POS,-0.2009965
256,-0.0653486961376,NTR,-0.125288233333
257,0.768507844019,NTR,-0.143298
258,0.96582783637,NEG,-0.210476307692
259,0.997274385336,POS,-0.253063932353
260,-0.757412414576,POS,-0.0944893333333
261,0.367751950312,POS,0.1374351
262,-0.979881276442,POS,-0.123345
263,-0.334717394149,NTR,0.3307445
264,-0.899101220651,NEG,-0.398661732143
265,0.352282747406,NTR,-0.030946355
266,-0.570359785928,POS,-0.00219145333333
267,-0.582602201519,NTR,0.0323334166667
268,0.508825782027,NTR,-0.025623633
269,-0.990431291608,NEG,-0.107465032667
270,0.00280698563472,NTR,0.0260220909091
271,0.0879567342119,NTR,-0.210023345
272,0.344774160681,POS,-0.1261559375
273,0.760307747895,POS,-0.047052843
274,-0.0814290935531,POS,0.1010685
275,0.249788676256,NTR,-0.08908695
276,0.00280698563472,NTR,0.0260220909091
277,-0.995668314853,POS,0.0872795
278,-0.98075965949,NEG,-0.130113539286
279,0.790012799128,POS,-0.577625
280,0.96582783637,NEG,-0.210476307692
281,-0.997049715069,POS,-0.157458966667
282,0.0871212282065,NTR,0.089520071875
283,0.706532809116,POS,-0.100291109375
284,0.987418770743,NEG,-0.126367058824
285,0.206251527753,POS,-0.1089368125
286,-0.404055857614,NTR,-0.221354212187
287,0.589986106197,NTR,-0.336817630094
288,0.0267586455991,NTR,-0.0995416666667
289,-0.74932560743,NTR,-0.285504
290,-0.0986889098264,POS,-0.2430921125
291,0.282999630317,NTR,0.00199913333333
292,0.768507844019,NTR,-0.143298
293,-0.899101220651,NEG,-0.398661732143
294,0.324386084883,NTR,0.148468033333
295,0.975181542722,POS,-0.124891488462
296,-0.851377668051,NEG,-0.335578692308
297,-0.0535794096512,NTR,0.0442366944444
298,0.0871212282065,NTR,0.089520065625
299,-0.917583685164,POS,0.009496375
300,0.70530703465,NTR,0.0889347923077
301,-0.151478338349,NTR,0.121352825
302,0.362577497682,NTR,-0.7978889
303,0.18544731987,POS,-0.145043853333
304,0.083101613183,NTR,0.245061
305,0.968891089298,NEG,0.211687
306,0.140075706779,NTR,-0.273975388462
307,-0.909676090211,NTR,-0.251978466667
308,0.310506895224,NTR,0.124582820833
309,0.803598666393,NTR,-0.319217666667
310,0.449165635491,NEG,-0.68490575
311,-0.723795920088,NTR,-0.0170701181818
312,0.903039716718,NEG,0.056448875
313,0.30422269768,POS,-0.199539315
314,0.485265619536,NTR,-0.17792589375
315,-0.883824885188,NEG,-0.452158
316,-0.151478338349,NTR,0.121352825
317,-0.999998188372,POS,-0.0877298
318,0.823688431805,POS,-0.226577257143
319,-0.637837948558,NTR,-0.114933622727
320,0.0871212282065,NTR,0.089520065625
321,0.47450287879,POS,-0.0949146318182
322,0.903039716718,NEG,0.056448875
323,0.993370428249,NEG,-0.128901705882
324,-0.917583685164,POS,0.009496375
325,-0.0814290935531,POS,0.1010685
326,-0.251180798127,NTR,-0.0422936833333
327,-0.251180798127,NTR,-0.0422936833333
328,-0.967278795353,NTR,-0.557149056667
329,0.118285616203,POS,-0.29427275
330,0.776465808291,NEG,-0.249332688235
331,0.365469925241,NTR,-0.0607735642857
332,-0.635707658145,NTR,-0.776542
333,0.080762179902,NTR,0.0141182
334,-0.632408385244,NTR,-0.1282478775
335,0.0267586455991,NTR,-0.0995416666667
336,0.080762179902,NTR,0.0141182
337,-0.997049715069,POS,-0.157458966667
338,-0.951568608728,POS,-0.385855378125
339,0.14623219466,NTR,0.08597859375
340,0.608657469912,POS,0.132967969687
341,0.692186458042,NTR,-0.0577133530556
342,0.535273722989,NTR,-0.02386344
343,-0.0814290935531,POS,0.1010685
344,0.485265619536,NTR,-0.17792589375
345,-0.0128538374758,NTR,-0.15476975
346,0.449165635491,NEG,-0.68490575
347,0.0720163690003,NEG,-0.0898773742857
348,-0.74932560743,NTR,-0.285504
349,-0.999942401365,NEG,-0.313556617857
350,0.352282747406,NTR,-0.030946405
351,-0.999998188372,POS,-0.0877298
352,0.14623219466,NTR,0.08597859375
353,0.773998073323,NTR,-0.429466832143
354,-0.632408385244,NTR,-0.12824782
355,-0.92266017155,NEG,-0.229355415625
356,-0.110542214064,POS,0.111849041667
357,0.865299143979,POS,-0.234386377778
358,-0.999942401365,NEG,-0.313556617857
359,0.415907147565,NTR,-0.0448996
360,-0.31152512564,POS,-0.175345333333
361,-0.637837948558,NTR,-0.114933577273
362,-0.99951380333,NEG,-0.168438811538
363,0.96582783637,NEG,-0.210476307692
364,0.79656807993,NTR,-0.389786
365,-0.98075965949,NEG,-0.130113535714
366,0.632190131559,NTR,-0.243010066667
367,0.324386084883,NTR,0.148467954167
368,-0.810257766616,NTR,-0.0588558636364
369,0.124771579678,NTR,-0.155439997917
370,-0.694336645962,NEG,-0.030480534375
371,-0.334717394149,NTR,0.3307445
372,-0.997049715069,POS,-0.157458966667
373,-0.138091079585,NTR,0.146269384615
374,-0.874086295159,POS,-0.131821303571
375,0.760307747895,POS,-0.047052809
376,-0.514408540529,NTR,-0.02704515
377,-0.87807107793,NEG,-0.257182970588
378,0.823688431805,POS,-0.226577185714
379,0.144266175446,POS,-0.200997
380,-0.127872343902,NTR,0.0541009025
381,-0.286201354091,POS,-0.734721966667
382,0.528786212664,NEG,-0.1218925
383,0.768507844019,NTR,-0.143298
384,0.93502507425,NEG,-0.192524453846
385,-0.274986548701,NTR,-0.391655025
386,0.991293985781,POS,-0.339490391667
387,-0.982035259546,POS,-0.69273185
388,-0.999942401365,NEG,-0.313556617857
389,-0.47814030539,POS,-0.280531496667
390,0.70530703465,NTR,0.0889348307692
391,-0.819226246181,NEG,-0.6752913
392,-0.756835837033,NEG,-0.337121503125
393,-0.329901287554,NTR,-0.21480325
394,-0.668136441105,POS,-0.64800355
395,0.311123477337,NTR,-0.073805105
396,0.407248075294,NTR,-0.107228484615
397,0.426629752754,NTR,-0.158546839286
398,0.140075706779,NTR,-0.273975465385
399,0.803517897252,POS,-0.216316153125
400,0.738225923951,NEG,-0.202641059375
401,0.0548693119029,NTR,-0.0308501636364
402,-0.723795920088,NTR,-0.0170701181818
403,-0.998127258477,NEG,-0.146728134615
404,0.295685063069,NEG,0.267906
405,-0.183285622393,NTR,-0.2518588
406,0.124771579678,NTR,-0.155439998333
407,0.144266175446,POS,-0.200997
408,-0.190533693657,NTR,0.193364526667
409,-0.154432735599,NTR,-0.44105575
410,-0.929341207583,POS,-0.191796552857
411,0.352282747406,NTR,-0.030946405
412,0.307603691893,NTR,-0.545838
413,0.996032178207,POS,-0.192422916667
414,-0.810257766616,NTR,-0.0588558636364
415,0.744051573277,POS,-0.0228355285714
416,0.910259544894,POS,0.508049
417,-0.874373776787,NTR,0.43900325
418,0.127873719634,NTR,-0.0272757566667
419,-0.296834600403,NTR,0.234892907778
420,-0.607055180932,NTR,-0.424377
421,-0.995668314853,POS,0.0872795
422,0.415907147565,NTR,-0.0448996
423,0.987418770743,NEG,-0.126367058824
424,-0.998127258477,NEG,-0.146728134615
425,-0.997049715069,POS,-0.157458966667
426,-0.514408540529,NTR,-0.02704515
427,0.942865854978,POS,-0.0715895333333
428,0.0879567342119,NTR,-0.210023245
429,0.528786212664,NEG,-0.1218925
430,0.0480231712794,NTR,0.0602314409091
431,0.390617635563,NTR,-0.163891116667
432,0.608657469912,POS,0.132968029687
433,-0.274986548701,NTR,-0.391655025
434,0.233343950538,POS,-0.04075091875
435,-0.994002919059,NEG,-0.183311226667
436,0.365469925241,NTR,-0.0607735642857
437,-0.98075965949,NEG,-0.130113542857
438,0.491129842136,NTR,-0.4306005
439,0.206251527753,POS,-0.1089368125
440,0.0321846844068,NTR,-0.000404782142857
441,0.272656530353,NTR,-0.173444023
442,0.440519754738,NTR,0.249165740909
443,-0.756835837033,NEG,-0.337121565625
444,0.606699131795,NTR,0.21305805
445,-0.874373776787,NTR,0.43900325
446,0.910259544894,POS,0.508049
447,0.975181542722,POS,-0.124891488462
448,0.206251527753,POS,-0.108936875
449,-0.127872343902,NTR,0.0541009025
450,0.14623219466,NTR,0.08597859375
451,0.0879567342119,NTR,-0.210023245
452,-0.997256510987,NEG,-0.0263535
453,0.138793438819,NTR,-0.4775955
454,-0.999683666808,POS,-0.395855916667
455,-0.0966373384203,POS,-0.137756182692
456,0.658362287464,NEG,-0.228943153571
457,0.535333592919,NTR,-0.161702166667
458,-0.0814290935531,POS,0.1010685
459,-0.658285418735,NTR,-0.456815782143
460,-0.98075965949,NEG,-0.130113542857
461,-0.995668314853,POS,0.0872795
462,0.756737832999,POS,0.15551519
463,0.118285616203,POS,-0.29427275
464,0.491137270829,NTR,0.011358135
465,-0.329901287554,NTR,-0.21480325
466,0.0321846844068,NTR,-0.000404782142857
467,0.905335608116,NTR,-0.0146883791667
468,0.0548693119029,NTR,-0.0308501636364
469,0.310506895224,NTR,0.124582820833
470,0.307603691893,NTR,-0.545838
471,0.692186458042,NTR,-0.0577133530556
472,0.272656530353,NTR,-0.173444023
473,-0.740369442926,POS,0.12125925
474,0.249788676256,NTR,-0.08908695
475,-0.183285622393,NTR,-0.2518588
476,-0.999998188372,POS,-0.0877298
477,0.589986106197,NTR,-0.336817598844
478,0.96582783637,NEG,-0.210476307692
479,-0.999998188372,POS,-0.0877298
480,0.744051573277,POS,-0.0228355285714
481,-0.668136441105,POS,-0.64800355
482,0.738225923951,NEG,-0.202641059375
483,-0.874086295159,POS,-0.131821303571
484,-0.954559985079,NEG,-0.104601136111
485,-0.151478338349,NTR,0.121352825
486,-0.127872343902,NTR,0.0541009025
487,-0.0313603426365,NTR,-0.0311521818182
488,0.080762179902,NTR,0.0141182
489,0.233343950538,POS,-0.04075091875
